,new_house_price,Is_samambaia_norte,n_rooms,has_condominium,value_condominium,has_parking,n_parking,house_size,house_hyperlink
1387,162800.0,1,2,1,240.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1032721462
1388,155000.0,1,2,0,0.0,0,0,47.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-excelente-apartamento-2-quartos-samambaia-norte-1085188706
1389,60900.0,0,2,1,340.0,1,1,15.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-apartamento-2-quartos-em-samambaia-com-garagem-1110834173
1390,190000.0,1,3,1,0.0,1,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-144-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-df-1110818886
1391,240900.0,0,2,1,1.0,1,1,55.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-ate-100-financiado-em-samambaia-2-quartos-1110817422
1392,105000.0,1,2,1,0.0,1,3,150.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-827-otima-casa-com-2-quartos-em-samambaia-norte-brasilia-df-1110817019
1393,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1110810458
1394,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1110743140
1395,57990.0,1,2,0,0.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-qs-421-residencial-olympic-samambaia-norte-2-quartos-parcelas-900-00-vaga-coberta-1110728788
1396,172000.0,1,2,0,0.0,1,2,68.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-qr-406-samambaia-norte-troca-casa-ponte-alta-1110644735
1397,135000.0,1,3,0,0.0,1,3,216.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-qr-425-samambaia-norte-1110641547
1398,130000.0,1,2,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-area-de-lazer-samambaia-norte-qr-408-1110635759
1399,186000.0,1,2,1,430.0,1,1,45.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-lindo-apartamento-43m-no-residencial-olympic-em-samambaia-norte-qr-421-1110578830
1400,180000.0,1,4,1,0.0,1,2,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-quitada-na-413-de-samambaia-1038341357
1401,154990.0,1,2,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-2-quartos-varanda-vaga-de-garagem-coberta-em-samambaia-norte-1110465339
1402,265000.0,1,2,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-2-quartos-qr-606-samambaia-norte-1110454040
1403,260000.0,0,2,1,450.0,1,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-sendo-1-suite-quadra-301-samambaia-com-lazer-completo-viver-melho-1110443560
1404,289900.0,0,2,1,550.0,1,1,61.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-sendo-1-suite-resid-via-tropical-qd-301-samambaia-aceita-financiame-1110432387
1405,420000.0,0,3,0,0.0,1,1,67.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-3-quartos-reformado-moveis-planejados-samambaia-sul-1082185430
1406,198000.0,1,2,0,0.0,1,1,59.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-2-quartos-andar-alto-vaga-de-garagem-em-samambaia-sul-1110396875
1407,45000.0,1,3,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-casa-3-quartos-em-samambaia-norte-1110386551
1408,164900.0,1,1,1,344.0,1,1,30.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1-quarto-qn-408-samambaia-com-garagem-aceita-financiamento-e-fgts-1110386508
1409,245000.0,0,3,0,0.0,1,2,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-3-quartos-em-samambaia-sul-1110362327
1410,126000.0,1,1,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-1-quartos-em-samambaia-norte-1110358627
1411,209000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasili-1084597601
1412,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1110251643
1413,570000.0,0,3,0,0.0,1,2,190.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qn-114-condominio-metropolitano-samambaia-3-quartos-2-suites-1084761345
1414,110000.0,1,3,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-03-qts-samambaia-qr-401-1110205824
1415,108000.0,0,1,1,0.0,0,0,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qn-513-otimo-lote-comercial-50-m-quitado-e-escriturado-em-samambaia-sul-brasilia-df-1110197956
1416,215000.0,0,1,1,0.0,0,0,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qs-304-otimo-lote-comercial-100-m-na-avenida-quitado-escriturado-em-samambaia-sul-brasi-1110196806
1417,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-em-samambaia-sul-1084728529
1418,153899.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/2-quartos-conjugados-samambaia-seguranca-lazer-completo-e-excelente-localizacao-1021454696
1419,199000.0,0,2,1,400.0,1,1,55.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-02-quartos-qr-304-samambaia-sul-1110159279
1420,209000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-1085544419
1421,277095.0,1,2,1,0.0,1,1,49.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-49-metros-quadrados-com-2-quartos-em-samambaia-norte-brasi-1109987632
1422,90000.0,1,2,0,0.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-apto-2-quartos-residencial-encanto-qs-409-samambaia-norte-1071927811
1423,185000.0,1,3,0,0.0,1,4,150.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-a-venda-qr-221-samambaia-norte-3-quartos-escriturada-1109933650
1424,79900.0,1,2,1,300.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-apto-qr-402-samambaia-norte-otima-localizacao-1109896171
1425,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1109878036
1426,209000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-1084898963
1427,70900.0,1,3,0,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-de-casa-localizado-na-qr-213-samambaia-norte-1109832336
1428,177000.0,1,2,1,314.0,1,1,52.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qs-406-otimo-apartamento-reformado-com-2-quartos-ac-financiamento-em-samambaia-norte-bra-1109811982
1429,150000.0,1,2,1,250.0,0,0,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apt-2-quartos-em-samambaia-1109759141
1430,1690000.0,0,4,1,0.0,1,5,320.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-4-quartos-setor-de-mansoes-samambaia-lote-1-000-metros-1109663545
1431,49900.0,1,4,0,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-de-casa-na-qr-427-samambaia-norte-1109645607
1432,180000.0,1,4,0,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-casa-com-4-quartos-uma-suite-em-samambaia-norte-1109626134
1433,320000.0,1,2,0,0.0,1,2,105.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/linda-casa-qr-601-conjunto-11-samambaia-norte-1109587656
1434,198977.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-1056343647
1435,78000.0,1,1,1,280.0,0,0,35.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vende-se-agio-qn-401-samambaia-norte-residencial-vitoria-1057619557
1436,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1109398346
1437,212000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-em-samambaia-sul-1098401154
1438,1250000.0,0,5,1,2.0,1,5,650.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-colonia-agricola-samambaia-1044219060
1439,175000.0,1,2,0,0.0,1,1,128.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-207-casa-2-quartos-venda-samambaia-norte-175-mil-1081829212
1440,212059.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-padrao-em-samambaia-sul-1097152406
1441,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1108870427
1442,380000.0,1,2,1,400.0,1,1,132.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qs-401-res-elegance-cobertura-02-quartos-samambaia-norte-df-1108803196
1443,290000.0,0,4,1,0.0,1,4,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-250-metros-quadrados-com-4-quartos-em-samambaia-sul-brasilia-df-1108634810
1444,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-padrao-em-samambaia-1089188622
1445,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasi-1108579830
1446,205000.0,0,1,1,0.0,1,1,36.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-36-metros-quadrados-com-1-quarto-em-samambaia-sul-brasilia-1108574159
1447,495000.0,0,3,1,0.0,1,5,317.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-317-metros-quadrados-com-3-quartos-em-samambaia-sul-brasilia-df-1108566447
1448,190000.0,1,3,1,0.0,1,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-144-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-df-1108559109
1449,69000.0,1,2,0,0.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-qs-421-residencial-olympic-samambaia-apartamento-2-qts-parcelas-891-00-veja-1108555903
1450,163000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasili-1084765055
1451,240000.0,1,2,1,0.0,1,3,128.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-128-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1108549483
1452,155000.0,1,2,0,0.0,1,1,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-2-quartos-em-samambaia-norte-1108549053
1453,149000.0,1,3,1,0.0,1,1,140.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-140-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-df-1108546627
1454,115000.0,0,2,0,0.0,1,1,57.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-apartamento-2-quartos-suite-vaga-de-garagem-moveis-planejados-qs-307-samambaia-sul-1108543724
1455,330000.0,1,5,1,0.0,1,3,171.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-171-metros-quadrados-com-5-quartos-em-samambaia-norte-brasilia-df-1108542708
1456,104500.0,0,2,1,270.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-qn-307-samambaia-sul-2-quartos-suite-vaga-coberta-lindo-lindo-lindo-60m-1108540856
1457,215000.0,0,2,0,0.0,1,1,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-2-quartos-vaga-de-garagem-em-samambaia-sul-1108522454
1458,280000.0,1,4,1,0.0,1,3,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-250-metros-quadrados-com-4-quartos-em-samambaia-norte-brasilia-1108517856
1459,169900.0,0,4,1,0.0,1,1,125.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-investidor-vendo-excelente-lote-com-duas-casas-individualizadas-samambaia-sul-1108512132
1460,299000.0,1,2,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-2-quartos-suite-vaga-de-garagem-aceita-financiamento-em-samambaia-norte-1108510463
1461,49900.0,0,1,1,270.0,0,0,38.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/urgente-agio-apartamento-qn-505-samambaia-parcelas-580-00-todo-planejado-baratooooo-1108502954
1462,59900.0,1,3,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-casa-3-quartos-na-qr-423-samambaia-norte-1108497097
1463,450000.0,0,3,1,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-126-metros-quadrados-com-3-quartos-em-samambaia-sul-brasilia-df-1108494995
1464,270000.0,0,2,1,485.0,1,1,48.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/luna-bella-excelente-2-quartoscom-armarios-lazer-vaga-na-samambaia-sul-1108354495
1465,315000.0,0,2,1,0.0,1,1,62.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-apartamento-2-quartos-escriturado-e-quitado-na-samambaia-sul-1108346318
1466,280000.0,1,3,0,0.0,1,5,200.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-de-esquina-na-417-samambaia-1108238128
1467,212099.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-padrao-em-samambaia-1096856200
1468,300000.0,1,2,1,0.0,1,2,180.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-bem-localizada-a-venda-samambaia-norte-com-2-quartos-1108110555
1469,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-em-samambaia-sul-1086204660
1470,452000.0,0,3,0,0.0,1,1,78.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-de-3-quartos-em-samambaia-1107978936
1471,315000.0,0,3,1,1.0,1,3,259.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-3-quartos-em-samambaia-sul-samambaia-1107914945
1472,212059.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-melhores-precos-da-regiao-de-samambaia-1097272958
1473,209000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-com-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-1085830873
1474,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-2-quartos-em-samambaia-norte-brasilia-df-1107731915
1475,170000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasi-1107686967
1476,168000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-samambaia-norte-ultimas-unidades-1096357189
1477,345000.0,1,4,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-sobrado-na-qr-318-de-samambaia-urgente-1107638618
1478,280000.0,0,5,1,0.0,1,2,288.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-imovel-na-qr-515-em-samambaia-1107630435
1479,280000.0,0,5,1,0.0,1,2,288.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-imovel-na-qr-515-em-samambaia-1107614065
1480,160000.0,1,1,1,405.0,1,1,36.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-408-res-aveiro-samambaia-n-projeto-iluminacao-armarios-e-porcelanato-1107576469
1481,125000.0,1,1,1,390.0,0,0,28.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1-quarto-res-braganca-qn-614-samambaia-norte-aceita-financiamento-e-fgts-1107554654
1482,59900.0,1,3,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/otima-oportunidade-agio-na-qr-423-samambaia-1107552924
1483,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-em-samambaia-sul-1089678904
1484,78900.0,0,3,0,0.0,1,1,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-di-fiori-samambaia-norte-1107519509
1485,180000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-2-quartos-samambaia-norte-1096333260
1486,160000.0,0,2,0,0.0,1,1,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-quadra-121-samambaia-sul-1107436987
1487,280000.0,1,4,1,0.0,1,3,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-250-metros-quadrados-com-4-quartos-em-samambaia-norte-brasilia-df-1107371450
1488,200000.0,0,2,1,0.0,1,2,90.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-vendo-casa-na-qr-313-samambaia-com-2-quartos-1107274026
1489,280000.0,0,5,1,0.0,1,2,288.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-imovel-na-qr-515-em-samambaia-1107269799
1490,215000.0,0,2,0,0.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartmento-2-quartos-60m-armarios-planejados-proximo-ao-metro-em-samambaia-sul-1107253080
1491,300000.0,1,2,1,0.0,1,2,180.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-bem-localizada-a-venda-samambaia-norte-com-2-quartos-1107250077
1492,400000.0,1,2,1,0.0,1,2,105.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-casa-com-2-quartos-na-qr-402-samambaia-norte-1107236052
1493,400000.0,1,2,1,0.0,1,2,105.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-casa-com-2-quartos-na-qr-402-samambaia-norte-1107229432
1494,200000.0,0,2,1,0.0,1,2,90.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-vendo-casa-na-qr-313-samambaia-com-2-quartos-1107225999
1495,495000.0,0,3,1,0.0,1,5,317.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-317-metros-quadrados-com-3-quartos-em-samambaia-sul-brasilia-df-1107214590
1496,171090.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasi-1107192568
1497,190000.0,1,3,1,0.0,1,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-144-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-1107192224
1498,300000.0,1,2,1,0.0,1,2,180.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-bem-localizada-a-venda-samambaia-norte-com-2-quartos-1107192234
1499,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-qrts-com-otimos-precos-em-samambaia-norte-1107177443
1500,240000.0,1,2,1,0.0,1,3,128.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-128-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1107173318
1501,290000.0,0,4,1,0.0,1,4,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-250-metros-quadrados-com-4-quartos-em-samambaia-sul-brasilia-df-1107158760
1502,171070.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-melhores-condicoes-em-samambaia-1107135510
1503,450000.0,0,3,1,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-126-metros-quadrados-com-3-quartos-em-samambaia-sul-brasilia-df-1107128027
1504,280000.0,1,4,1,0.0,1,3,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-250-metros-quadrados-com-4-quartos-em-samambaia-norte-brasilia-1107113333
1505,205000.0,0,1,1,0.0,1,1,36.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-36-metros-quadrados-com-1-quarto-em-samambaia-sul-brasilia-1107111968
1506,330000.0,1,5,1,0.0,1,3,171.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-171-metros-quadrados-com-5-quartos-em-samambaia-norte-brasilia-df-1107106848
1507,220000.0,0,2,0,0.0,1,1,51.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-em-samambaia-otima-localizacao-1107090317
1508,171000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1107065420
1509,159000.0,1,2,1,0.0,1,2,154.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-221-otima-casa-2-quartos-mais-1-barraco-em-samambaia-norte-brasilia-df-1107037913
1510,495000.0,0,3,1,0.0,1,5,317.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-317-metros-quadrados-com-3-quartos-em-samambaia-sul-brasilia-df-1107037042
1511,149000.0,1,3,1,0.0,1,1,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-112-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-df-1107021992
1512,205000.0,0,1,1,0.0,1,1,36.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-36-metros-quadrados-com-1-quarto-em-samambaia-sul-brasilia-1107009523
1513,240000.0,1,2,1,0.0,1,3,128.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-128-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-df-1107007787
1514,190000.0,1,3,1,0.0,1,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-144-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-1107006737
1515,290000.0,0,4,1,0.0,1,4,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-250-metros-quadrados-com-4-quartos-em-samambaia-sul-brasilia-df-1106954365
1516,190000.0,1,3,1,0.0,1,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-144-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-1106948562
1517,450000.0,0,3,1,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-126-metros-quadrados-com-3-quartos-em-samambaia-sul-brasilia-df-1106946952
1518,149000.0,1,3,1,0.0,1,1,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-112-metros-quadrados-com-3-quartos-em-samambaia-norte-brasilia-1106914985
1519,280000.0,1,4,1,0.0,1,3,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-com-250-metros-quadrados-com-4-quartos-em-samambaia-norte-brasilia-df-1106913385
1520,330000.0,1,5,1,0.0,1,3,171.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-tem-171-metros-quadrados-com-5-quartos-em-samambaia-norte-brasilia-df-1106911974
1521,345000.0,0,5,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/venda-sobrado-qr-318-samambaia-sul-1106905178
1522,240000.0,1,2,1,0.0,1,3,128.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-para-venda-possui-128-metros-quadrados-com-2-quartos-em-samambaia-norte-brasilia-1106903314
1523,240000.0,0,2,1,312.0,1,1,51.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/exelente-apt-de-2-qtos-com-varanda-samambaia-sul-qs-118-1065551043
1524,180000.0,0,2,1,280.0,1,1,49.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/quadra-302-conjunto-3-samambaia-sul-desocupado-1068526708
1525,209000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasili-1084599523
1526,299000.0,1,2,1,1.0,1,2,115.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-casa-qr-606-laje-samambaia-norte-1106682397
1527,250000.0,0,2,0,0.0,1,1,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-02-quartos-01-suite-qr-120-samambaia-sul-df-1106662693
1528,195000.0,0,2,1,399.0,1,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qn-120-2-qts-c-garagem-juntinho-do-metro-samambaia-sul-195-mil-1106633582
1529,212000.0,0,2,1,0.0,1,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-possui-43-metros-quadrados-com-2-quartos-em-samambaia-sul-brasili-1093126804
1530,209000.0,0,2,1,0.0,0,0,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-para-venda-tem-44-metros-quadrados-com-2-quartos-em-samambaia-sul-brasilia-1086935738
1531,200000.0,0,2,1,0.0,1,2,90.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-vendo-casa-na-qr-313-samambaia-com-2-quartos-1106011774
